,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,notes,prereserve_doi,publication_date,publication_type,references,title,upload_type,files;
"59,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Leipzig, Germany', 'name': 'Niekler, Andreas'}, {'affiliation': 'Universität Leipzig, Germany', 'name': 'Wiedemann, Gregor'}, {'affiliation': 'Helmut-Schmidt-Universität / Universität der Bundeswehr', 'name': 'Dumm, Sebastian'}, {'affiliation': 'Universität Leipzig, Germany', 'name': 'Heyer, Gerhard'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623578,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623578', 'recid': 4623578}"",2014-03-26,conferencepaper,[],Creating dictionaries for argument identification by reference data,publication,['NIEKLER_Andreas_Creating_dictionaries_for_argument_identification_by_reference_data.pdf']";
"60,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Hamburg, Germany', 'name': 'Oeltjen, Wiebke'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623582,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623582', 'recid': 4623582}"",2014-03-26,conferencepaper,[],MyCoRe – Eine Software für Repositorien in den Geisteswissenschaften,publication,['OELTJEN_Wiebke_MyCoRe_Eine_Software_f�r_Repositorien_in_den_Geisteswissenschaften.pdf']";
"61,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Johannes-Gutenberg-Universität, Germany', 'name': 'Over, Berthold'}, {'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften', 'name': 'Roeder, Torsten'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623584,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623584', 'recid': 4623584}"",2014-03-26,conferencepaper,[],MUSICI und MusMig. Kontinuitäten und Diskontinuitäten,publication,['OVER_Berthold_MUSICI_und_MusMig_Kontinuit„ten_und_Diskontinuit„ten.pdf']";
"62,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Hochschule für Gestaltung Karlsruhe, Germany', 'name': 'Peter, Dorothea'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623586,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623586', 'recid': 4623586}"",2014-03-26,conferencepaper,[],Der Presenter - Eine Webanwendung zur Visualisierung und Präsentation von individuell und kollaborativ erzeugten Sinnstrukturen.,publication,['PETER_Dorothea_Der_Presenter_Eine_Webanwendung_zur_Visualisierung_und_Pr„sentation_von_individuell.pdf']";
"63,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Leibniz Universität Hannover, Germany', 'name': 'Philipps, Axel'}, {'affiliation': 'Leibniz Universität Hannover, Germany', 'name': 'Barlösius, Eva'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623588,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623588', 'recid': 4623588}"",2014-03-26,conferencepaper,[],Zur Sichtbarkeit von Street Art in Flickr. Methodische Reflexionen zur Zusammenarbeit von Soziologie und Informatik,publication,['PHILIPPS_Axel_Zur_Sichtbarkeit_von_Street_Art_in_Flickr_Methodische_Reflexionen_zur_Zusammenarbeit.pdf']";
"64,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften', 'name': 'Plutte, Christoph'}, {'affiliation': 'Universität Bamberg', 'name': 'Gradl, Tobias'}, {'affiliation': 'Universität Bamberg', 'name': 'Henrich, Andreas'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623590,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623590', 'recid': 4623590}"",2014-03-26,conferencepaper,[],Die DARIAH-DE Architektur zur forschungsorientierten Föderation von Kollektionen in den Digital Humanities,publication,['PLUTTE_Christoph_Die_DARIAHDE_Architektur_zur_forschungsorientierten_F”deration.pdf']";
"65,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Albert-Ludwigs-Universität Freiburg, Germany', 'name': 'Podtergera, Irina'}, {'affiliation': 'Albert-Ludwigs-Universität Freiburg, Germany', 'name': 'Mocken, Susanne'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623592,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623592', 'recid': 4623592}"",2014-03-26,conferencepaper,[],SlaVaComp - Kirchenslavisch digital: wozu?,publication,['PODTERGERA_Irina_SlaVaComp_Kirchenslavisch_digital_wozu.pdf']";
"66,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Georg-August-Universität Göttingen, Germany, Theodor Fontane-Arbeitsstelle, Seminar für Deutsche Philologie', 'name': 'Radecke, Gabriele'}, {'affiliation': 'Niedersächsiche Staats- und Universitätsbibliothek Göttingen, Germany', 'name': 'de la Iglesia, Martin'}, {'affiliation': 'Niedersächsiche Staats- und Universitätsbibliothek Göttingen, Germany', 'name': 'Göbel, Mathias'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623594,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623594', 'recid': 4623594}"",2014-03-26,conferencepaper,[],Theodor Fontanes Notizbücher. Konzept und Beispiele der genetisch-kritischen und kommentierten Hybrid-Edition,publication,['RADECKE_Gabriele_Theodor_Fontanes_Notizb�cher_Konzept_und_Beispiele_der_genetisch_kritischen_und_kommentierten_Hybrid_Edition.pdf']";
"67,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Binder, Frank'}, {'affiliation': 'Herder-Institut für historische Ostmitteleuropaforschung', 'name': 'Schmidt, Annalena'}, {'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Entrup, Bastian'}, {'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Roth, Markus'}, {'affiliation': 'Justus-Liebig-Universität Gießen, Germany', 'name': 'Lobin, Henning'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623598,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623598', 'recid': 4623598}"",2014-03-26,conferencepaper,[],""GeoHumanities: Karten, Daten, Texte in den digitalen Geisteswissenschaften"",publication,['BINDER_Frank_GeoHumanities_Karten_Daten_Texte_in_den_digitalen_Geisteswissenschaften.pdf']";
"68,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Ludwig-Maximilians-Universität München, Germany', 'name': 'Riepl, Christian'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623600,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623600', 'recid': 4623600}"",2014-03-26,conferencepaper,[],""Was ich nicht weiß, ... macht mich heiß: Zum Mehrwert der Anwendung informatischer Methoden bei der Analyse von Textkorpora am Beispiel des Projektes """"Biblia Hebraica transcripta"""""",publication,['RIEPL_Christian_Was_ich_nicht_weiá_macht_mich_heiá_Zum_Mehrwert_der_Anwendung_informatischer_Methoden.pdf']";
"69,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Cologne Center for eHumanities, Universität zu Köln', 'name': 'Sahle, Patrick'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623602,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623602', 'recid': 4623602}"",2014-03-26,conferencepaper,[],DH? Gibt's doch gar nicht?! - Integration oder Desintegration der Digital Humanities in Deutschland,publication,['SAHLE_Patrick_DH_Gibts_doch_gar_nicht_Integration_oder_Desintegration_der_Digital_Humanities.pdf']";
"70,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Otto-von Guericke-Universität Magdeburg, Germany', 'name': 'Satjukow, Silke'}, {'affiliation': 'Otto-von Guericke-Universität Magdeburg, Germany', 'name': 'Nürnberger, Andreas'}, {'affiliation': 'Otto-von Guericke-Universität Magdeburg, Germany', 'name': 'Low, Thomas'}, {'affiliation': 'Otto-von Guericke-Universität Magdeburg, Germany', 'name': 'Bergold, Björn'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623604,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623604', 'recid': 4623604}"",2014-03-26,conferencepaper,[],""Erinnerungskultur(en) im World Wide Web – digitale Werkzeuge zur Suche, Dokumentation und Analyse zeithistorischer Narrative im Internet"",publication,['SATJUKOW_Silke_Erinnerungskulturen_im_World_Wide_Web_digitale_Werkzeuge_zur_Suche.pdf']";
"71,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Humboldt-Universität zu Berlin, Germany', 'name': 'Schelbert, Georg'}, {'affiliation': 'Humboldt-Universität zu Berlin, Germany', 'name': 'Minow, Juliane'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623606,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623606', 'recid': 4623606}"",2014-03-26,conferencepaper,[],Imagelab - Digitale Bildwerkzeuge in Forschung und Lehre,publication,['SCHELBERT_Georg_Imagelab_Digitale_Bildwerkzeuge_in_Forschung_und_Lehre.pdf']";
"72,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Max-Weber-Kolleg für kultur- und sozialwissenschaftliche Studien der Universität Erfurt, Germany, Arbeitsgemeinschaft Geschichte und EDV e.V., Interdisciplinary Center of E-Humanities in History and Social Sciences', 'name': 'Scheuermann, Leif'}, {'affiliation': 'Fachbereich III - Neuere und Neueste Geschichte, Universität Trier, Interdisciplinary Center of E-Humanities in History and Social Sciences', 'name': 'Grotum, Thomas'}, {'affiliation': 'Historisches Seminar - Arbeitsbereich Alte Geschichte, Universität Hamburg, Interdisciplinary Center of E-Humanities in History and Social Sciences', 'name': 'Rieß, Werner'}, {'affiliation': 'Arbeitsgemeinschaft Geschichte und EDV e.V., FB III - Alte Geschichte, Universität Trier, Interdisciplinary Center of E-Humanities in History and Social Sciences', 'name': 'Schäfer, Christoph'}, {'affiliation': 'Arbeitsgemeinschaft Geschichte und EDV e.V., FB III - Alte Geschichte, Universität Trier, Interdisciplinary Center of E-Humanities in History and Social Sciences, Historisches Seminar - Lehrstuhl Alte Geschichte, Universität Leipzig', 'name': 'Schubert, Charlotte'}, {'affiliation': 'Fraunhofer Institut für digitale Medientechnologie Ilmenau, Interdisciplinary Center of E-Humanities in History and Social Sciences', 'name': 'Jantke, Klaus P.'}, {'affiliation': 'Arbeitsgemeinschaft Geschichte und EDV e.V, Interdisciplinary Center of E-Humanities in History and Social Sciences, Institut für Alte Geschichte und Altertumskunde – Karl Franzens-Universität Graz', 'name': 'Spickermann, Wolfgang'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623609,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623609', 'recid': 4623609}"",2014-03-26,conferencepaper,[],ICE/AGE - Von der Anwendungsinsel zum digitalen Marktplatz und Hörsaal,publication,['SCHEUERMANN_Leif_ICEAGE_Von_der_Anwendungsinsel _zum_digitalen_Marktplatz_und_H”rsaal.pdf']";
"73,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Graz, Austria', 'name': 'Scholger, Walter'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623611,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623611', 'recid': 4623611}"",2014-03-26,conferencepaper,[],Freier Wissenszugang gegen Geistiges Eigentum: Hürden und Lösungsmodelle für Forschung und Lehre im digitalen Raum,publication,['SCHOLGER_Walter_Freier_Wissenszugang_gegen_Geistiges_Eigentum_H\x81rden_und_L\x94sungsmodelle.pdf']";
"74,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2014,25.03.2014-28.03.2014,Passau,""DHd 2014 Digital Humanities - methodischer Brückenschlag oder """"feindliche Übernahme""""? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik. 1. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://www.dhd2014.uni-passau.de/,""[{'affiliation': 'Lehrstuhl für Digital Humanitites, Universität Passau', 'name': 'Rehbein, Malte', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Bayerische Staatsbibliothek München, Germany', 'name': 'Schreiber, Carolin'}, {'affiliation': 'Bayerische Staatsbibliothek München, Germany', 'name': 'Glorius, Lydia'}]"",A single abstract from the DHd-2014 Book of Abstracts.,10.5281/zenodo.4623615,['DHd2014'],CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4623615', 'recid': 4623615}"",2014-03-26,conferencepaper,[],Pilotphase Handschriftendigitalisierung,publication,['SCHREIBER_Carolin_Pilotphase_Handschriftendigitalisierung.pdf']";
